result_dir_name,error_message,specimen_type
PBS-diff_2024-10-03 08:47:11,"Task was killed due to the node running low on memory.
Memory on the node (IP: 172.28.164.114, ID: a19f26332e9b236d06e71e1094457b3fcd46c6f30576df6b24c4c511) where the task (actor ID: 197bcc166e61dfaae4fa015e01000000, name=WSICropManager.__init__, pid=1550431, memory used=2.31GB) was running was 239.80GB / 251.49GB (0.953511), which exceeds the memory usage threshold of 0.95. Ray killed this worker (ID: 8b08299f9a0db8986a54e35dcc2b906fbf84d5afdb566129469aeaab) because it was the most recently scheduled task; to see more information about memory usage on this node, use `ray logs raylet.out -ip 172.28.164.114`. To see the logs of the worker, use `ray logs worker-8b08299f9a0db8986a54e35dcc2b906fbf84d5afdb566129469aeaab*out -ip 172.28.164.114. Top 10 memory users:
PID	MEM(GB)	COMMAND
1567642	101.37	python scripts/run_all_H_slides.py
1550405	2.78	ray::WSICropManager
1550427	2.58	ray::WSICropManager.async_get_focus_region_image_batch
1550424	2.45	ray::WSICropManager.async_get_focus_region_image_batch
1550413	2.44	ray::WSICropManager.async_get_focus_region_image_batch
1550430	2.43	ray::WSICropManager.async_get_focus_region_image_batch
1550423	2.37	ray::WSICropManager.async_get_focus_region_image_batch
1550412	2.37	ray::WSICropManager.async_get_focus_region_image_batch
1550425	2.37	ray::WSICropManager.async_get_focus_region_image_batch
1550407	2.35	ray::WSICropManager.async_get_focus_region_image_batch
Refer to the documentation on how to address the out of memory issue: https://docs.ray.io/en/latest/ray-core/scheduling/ray-oom-prevention.html. Consider provisioning more memory on this node or reducing task parallelism by requesting more CPUs per task. Set max_restarts and max_task_retries to enable retry when the task crashes due to OOM. To adjust the kill threshold, set the environment variable `RAY_memory_usage_threshold` when starting Ray. To disable worker killing, set the environment variable `RAY_memory_monitor_refresh_ms` to zero.",PBS
BMA-diff_2024-08-02 15:03:39,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 02:44:45,Too few focus regions found. min_num_focus_regions 10 is not reached by 9 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 07:21:17,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 03:25:42,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-30 04:55:00,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-02 14:36:22,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 22:06:08,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 04:29:24,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 19:35:26,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 14:49:05,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-30 03:52:28,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 07:57:31,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 21:55:31,Too few focus regions found. min_num_focus_regions 10 is not reached by 4 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 20:45:45,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 20:10:01,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-30 07:56:25,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 02:59:26,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-02 10:13:20,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-06 03:36:10,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 04:32:37,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 07:37:17,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-01 23:20:56,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 12:01:57,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 08:02:02,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 12:15:01,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-02 13:00:05,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 00:44:22,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-05 07:19:38,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 11:44:28,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 18:01:25,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 20:34:37,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
PBS-diff_2024-09-27 13:48:43,SlideError: read_region took longer than 60 seconds,PBS
BMA-diff_2024-10-03 07:00:00,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-06 21:58:18,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 04:32:44,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 23:29:46,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 09:34:26,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-26 01:58:44,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 20:17:23,Too few focus regions found. min_num_focus_regions 10 is not reached by 3 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-04 11:43:18,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 11:43:37,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 17:20:32,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-26 00:30:33,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 17:30:36,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
PBS-diff_2024-10-01 11:39:14,'confidence',PBS
BMA-diff_2024-10-02 12:19:49,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 14:08:45,Too few focus regions found. min_num_focus_regions 10 is not reached by 8 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 10:19:05,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 00:18:26,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 15:31:04,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
PBS-diff_2024-09-23 20:45:07,'confidence',PBS
BMA-diff_2024-09-29 08:36:29,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 23:24:46,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 22:04:38,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 10:52:48,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-02 14:23:42,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-26 01:44:12,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 08:53:24,Too few focus regions found. min_num_focus_regions 10 is not reached by 4 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-25 19:15:50,Too few focus regions found. min_num_focus_regions 10 is not reached by 5 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-01 13:27:04,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 08:47:44,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 04:12:12,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
